Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
mop,stop,2,0,1,mAp,3,A,1,3,7.82,stAp,4,A,1,4,7.2,2,2,1
odd,stop,1,0,0,Ad,2,A,1,3,8.11,stAp,4,A,1,4,7.2,4,3,0
pop,stop,3,0,1,pAp,3,A,1,3,7.27,stAp,4,A,1,4,7.2,2,2,2
prop,stop,7,0,1,prAp,4,A,1,4,7.15,stAp,4,A,1,4,7.2,2,2,3
rot,stop,4,0,0,rAt,3,A,1,3,8.92,stAp,4,A,1,4,7.2,3,3,2
shop,stop,2,0,1,SAp,3,A,1,4,7.51,stAp,4,A,1,4,7.2,1,2,1
stamp,stop,1,0,0,stamp,5,a,1,5,6.88,stAp,4,A,1,4,7.2,2,2,0
step,stop,2,0,0,stEp,4,E,1,4,6.23,stAp,4,A,1,4,7.2,1,1,1
stir,stop,1,0,0,st3`,3,3,1,4,11.31,stAp,4,A,1,4,7.2,2,2,0
stove,stop,1,0,0,stov,4,o,1,5,8.29,stAp,4,A,1,4,7.2,2,2,0
swamp,stop,1,0,0,swAmp,5,A,1,5,6.87,stAp,4,A,1,4,7.2,3,2,0
swap,stop,2,0,1,swAp,4,A,1,4,7.26,stAp,4,A,1,4,7.2,2,1,1
tape,stop,1,0,0,tep,3,e,1,4,7.3,stAp,4,A,1,4,7.2,3,2,0
top,stop,7,0,1,tAp,3,A,1,3,7.99,stAp,4,A,1,4,7.2,1,1,3
gorge,storage,1,0,0,gOrdZ,4,O,1,5,6.1,stOr.IdZ,6,O,2,7,3.1,3,4,0
chore,store,1,0,1,tSOr,3,O,1,5,7.21,stOr,4,O,1,5,8,2,2,0
core,store,2,0,1,kOr,3,O,1,4,8.42,stOr,4,O,1,5,8,2,2,1
drawer,store,1,0,1,drOr,4,O,1,6,6.97,stOr,4,O,1,5,8,5,2,0
home,store,1,0,0,hom,3,o,1,4,9.13,stOr,4,O,1,5,8,3,4,0
or,store,1,0,1,Or,2,O,1,2,9.72,stOr,4,O,1,5,8,3,2,0
poor,store,5,0,1,pUr,3,U,1,4,7.76,stOr,4,O,1,5,8,3,3,3
roar,store,1,0,1,rOr,3,O,1,4,7.38,stOr,4,O,1,5,8,4,2,0
score,store,1,0,1,skOr,4,O,1,5,7.67,stOr,4,O,1,5,8,1,1,0
shore,store,1,0,1,SOr,3,O,1,5,7.9,stOr,4,O,1,5,8,1,2,0
snore,store,1,0,1,snOr,4,O,1,5,8.28,stOr,4,O,1,5,8,1,1,0
sore,store,1,0,1,sOr,3,O,1,4,8.89,stOr,4,O,1,5,8,1,1,0
storm,store,3,0,0,stOrm,5,O,1,5,9.29,stOr,4,O,1,5,8,1,1,2
stove,store,1,0,0,stov,4,o,1,5,8.29,stOr,4,O,1,5,8,1,2,0
stroke,store,1,0,0,strok,5,o,1,6,7.13,stOr,4,O,1,5,8,2,3,0
sword,store,1,0,0,sOrd,4,O,1,5,6.71,stOr,4,O,1,5,8,2,2,0
war,store,1,0,1,wOr,3,O,1,3,9.39,stOr,4,O,1,5,8,4,2,0
whore,store,4,0,1,hOr,3,O,1,5,8.97,stOr,4,O,1,5,8,2,2,2
board,stored,1,0,1,bOrd,4,O,1,5,7.23,stOrd,5,O,1,6,6.3,4,2,0
bored,stored,1,0,1,bOrd,4,O,1,5,5.18,stOrd,5,O,1,6,6.3,2,2,0
cord,stored,1,0,1,kOrd,4,O,1,4,7.94,stOrd,5,O,1,6,6.3,3,2,0
cork,stork,1,0,1,kOrk,4,O,1,4,8.68,stOrk,5,O,1,5,10.2,2,2,0
fork,stork,2,0,1,fOrk,4,O,1,4,9.64,stOrk,5,O,1,5,10.2,2,2,1
porch,stork,1,0,0,pOrtS,4,O,1,5,5.33,stOrk,5,O,1,5,10.2,4,4,0
pork,stork,6,0,1,pOrk,4,O,1,4,7.86,stOrk,5,O,1,5,10.2,2,2,3
stab,stork,1,0,0,stab,4,a,1,4,7.81,stOrk,5,O,1,5,10.2,3,3,0
stroke,stork,1,0,0,strok,5,o,1,6,7.13,stOrk,5,O,1,5,10.2,3,2,0
work,stork,1,0,0,w3`k,3,3`,1,4,9,stOrk,5,O,1,5,10.2,2,4,0
dorm,storm,5,0,0,dOrm,4,O,1,4,7.36,stOrm,5,O,1,5,9.3,2,2,3
form,storm,1,0,1,fOrm,4,O,1,4,8.27,stOrm,5,O,1,5,9.3,2,2,0
norm,storm,5,0,1,nOrm,4,O,1,4,6.95,stOrm,5,O,1,5,9.3,2,2,3
warm,storm,5,0,1,wOrm,4,O,1,4,8.05,stOrm,5,O,1,5,9.3,3,2,3
warn,storm,1,0,0,wOrn,4,O,1,4,8.03,stOrm,5,O,1,5,9.3,4,3,0
worm,storm,1,0,0,w3`m,3,3`,1,4,9.07,stOrm,5,O,1,5,9.3,2,4,0
storm,stormy,1,1,0,stOrm,5,O,1,5,9.29,stOrm.i,6,O,2,6,6.6,1,2,0
out,stout,1,0,1,aUt,2,aU,1,3,8,staUt,4,aU,1,5,6,2,2,0
route,stout,1,0,1,rut,3,u,1,5,5.93,staUt,4,aU,1,5,6,3,4,0
scout,stout,1,0,1,skaUt,4,aU,1,5,7.08,staUt,4,aU,1,5,6,1,1,0
shout,stout,1,0,1,SaUt,3,aU,1,5,7.25,staUt,4,aU,1,5,6,1,2,0
stitch,stout,1,0,0,stItS,4,I,1,6,7.82,staUt,4,aU,1,5,6,4,3,0
strike,stout,1,0,0,straIk,5,aI,1,6,6.91,staUt,4,aU,1,5,6,4,3,0
trout,stout,1,0,1,traUt,4,aU,1,5,3.95,staUt,4,aU,1,5,6,2,2,0
clothes,stove,1,0,0,kloz,4,o,1,7,4.22,stov,4,o,1,5,8.3,5,3,0
clove,stove,2,0,1,klov,4,o,1,5,8.7,stov,4,o,1,5,8.3,2,2,1
globe,stove,1,0,0,glob,4,o,1,5,6.59,stov,4,o,1,5,8.3,3,3,0
glove,stove,1,0,0,glVv,4,?,1,5,7.7,stov,4,o,1,5,8.3,2,3,0
grove,stove,5,0,1,grov,4,o,1,5,7.71,stov,4,o,1,5,8.3,2,2,3
hooves,stove,1,0,0,huvz,4,u,1,6,3.89,stov,4,o,1,5,8.3,3,4,0
loaf,stove,1,0,0,lof,3,o,1,4,8.29,stov,4,o,1,5,8.3,4,3,0
lobe,stove,1,0,0,lob,3,o,1,4,7.6,stov,4,o,1,5,8.3,3,3,0
love,stove,1,0,0,lVv,3,?,1,4,7.08,stov,4,o,1,5,8.3,2,3,0
move,stove,1,0,0,muv,3,u,1,4,7,stov,4,o,1,5,8.3,2,3,0
prove,stove,1,0,0,pruv,4,u,1,5,6.46,stov,4,o,1,5,8.3,2,3,0
road,stove,1,0,0,rod,3,o,1,4,7.22,stov,4,o,1,5,8.3,4,3,0
shove,stove,1,0,0,SVv,3,?,1,5,7.44,stov,4,o,1,5,8.3,1,3,0
smooth,stove,1,0,0,smuD,4,u,1,6,4.96,stov,4,o,1,5,8.3,4,3,0
string,stove,1,0,0,strIN,5,I,1,6,7.31,stov,4,o,1,5,8.3,4,3,0
glow,stow,1,0,1,glo,3,o,1,4,9.43,sto,3,o,1,4,9.6,2,2,0
go,stow,1,0,1,go,2,o,1,2,10.55,sto,3,o,1,4,9.6,3,2,0
grow,stow,1,0,1,gro,3,o,1,4,6.23,sto,3,o,1,4,9.6,2,2,0
hoe,stow,1,0,1,ho,2,o,1,3,7.64,sto,3,o,1,4,9.6,3,2,0
pro,stow,1,0,1,pro,3,o,1,3,6.63,sto,3,o,1,4,9.6,3,2,0
tow,stow,2,0,1,to,2,o,1,3,9.26,sto,3,o,1,4,9.6,1,1,1
chain,strain,1,0,1,tSen,3,e,1,5,6.33,stren,5,e,1,6,6,3,2,0
gain,strain,1,0,1,gen,3,e,1,4,7.91,stren,5,e,1,6,6,3,3,0
grain,strain,2,0,1,gren,4,e,1,5,9.02,stren,5,e,1,6,6,2,2,1
main,strain,1,0,1,men,3,e,1,4,8.11,stren,5,e,1,6,6,3,3,0
stain,strain,4,0,1,sten,4,e,1,5,6.8,stren,5,e,1,6,6,1,1,2
bait,strait,1,0,1,bet,3,e,1,4,7.75,stret,5,e,1,6,9.2,3,3,0
wait,strait,1,0,1,wet,3,e,1,4,6.84,stret,5,e,1,6,9.2,3,3,0
bran,strand,1,0,0,bran,4,a,1,4,7.06,strand,6,a,1,6,5.7,3,3,0
brand,strand,1,0,1,brand,5,a,1,5,6.74,strand,6,a,1,6,5.7,2,2,0
grand,strand,2,0,1,grand,5,a,1,5,7.8,strand,6,a,1,6,5.7,2,2,1
stand,strand,1,0,1,stand,5,a,1,5,4.25,strand,6,a,1,6,5.7,1,1,0
stare,strand,1,0,0,stEr,4,E,1,5,9.15,strand,6,a,1,6,5.7,3,4,0
flap,strap,1,0,1,flap,4,a,1,4,7.33,strap,5,a,1,5,6.2,3,3,0
map,strap,1,0,1,map,3,a,1,3,8.3,strap,5,a,1,5,6.2,3,3,0
rap,strap,1,0,1,rap,3,a,1,3,8.05,strap,5,a,1,5,6.2,2,2,0
sharp,strap,1,0,0,SArp,4,A,1,5,6.87,strap,5,a,1,5,6.2,3,3,0
snap,strap,1,0,1,snap,4,a,1,4,7.68,strap,5,a,1,5,6.2,2,2,0
stir,strap,1,0,0,st3`,3,3,1,4,11.31,strap,5,a,1,5,6.2,3,3,0
trap,strap,2,0,1,trap,4,a,1,4,8.3,strap,5,a,1,5,6.2,1,1,1
wrap,strap,1,0,1,rap,3,a,1,4,6.84,strap,5,a,1,5,6.2,2,2,0
bra,straw,4,0,1,brA,3,?,1,3,6.93,strO,4,O,1,5,4.9,3,3,2
crow,straw,1,0,0,kro,3,?,1,4,7.87,strO,4,O,1,5,4.9,3,3,0
law,straw,1,0,1,lO,2,O,1,3,7.82,strO,4,O,1,5,4.9,3,3,0
raw,straw,2,0,1,rO,2,O,1,3,7.98,strO,4,O,1,5,4.9,2,2,1
squaw,straw,1,0,1,skwO,4,?,1,5,6.27,strO,4,O,1,5,4.9,2,2,0
star,straw,1,0,0,stAr,4,A,1,4,7.53,strO,4,O,1,5,4.9,2,2,0
stew,straw,1,0,0,stu,3,u,1,4,6.8,strO,4,O,1,5,4.9,2,2,0
stray,straw,1,0,0,stre,4,?,1,5,6.2,strO,4,O,1,5,4.9,1,1,0
thaw,straw,1,0,1,TO,2,O,1,4,8.46,strO,4,O,1,5,4.9,2,3,0
clay,stray,1,0,1,kle,3,e,1,4,6.8,stre,4,e,1,5,6.2,3,3,0
prey,stray,1,0,1,pre,3,e,1,4,8.77,stre,4,e,1,5,6.2,3,2,0
quay,stray,1,0,1,ki,2,i,1,4,6.53,stre,4,e,1,5,6.2,3,4,0
stay,stray,2,0,1,ste,3,e,1,4,7.38,stre,4,e,1,5,6.2,1,1,1
strain,stray,1,0,0,stren,5,e,1,6,6.04,stre,4,e,1,5,6.2,2,1,0
stretch,stray,1,0,0,strEtS,5,E,1,7,3.5,stre,4,e,1,5,6.2,4,3,0
tray,stray,1,0,1,tre,3,e,1,4,7.35,stre,4,e,1,5,6.2,1,1,0
creek,streak,1,0,1,krik,4,i,1,5,7.17,strik,5,i,1,6,9.4,3,2,0
leak,streak,1,0,1,lik,3,i,1,4,7.41,strik,5,i,1,6,9.4,3,3,0
reek,streak,1,0,1,rik,3,i,1,4,7.58,strik,5,i,1,6,9.4,3,2,0
seek,streak,1,0,1,sik,3,i,1,4,8.2,strik,5,i,1,6,9.4,3,2,0
squeak,streak,1,0,1,skwik,5,i,1,6,6.38,strik,5,i,1,6,9.4,2,2,0
steak,streak,2,0,0,stek,4,e,1,5,8.64,strik,5,i,1,6,9.4,1,2,1
steep,streak,1,0,0,stip,4,i,1,5,7.48,strik,5,i,1,6,9.4,3,2,0
stroke,streak,1,0,0,strok,5,o,1,6,7.13,strik,5,i,1,6,9.4,3,1,0
weak,streak,2,0,1,wik,3,i,1,4,7.74,strik,5,i,1,6,9.4,3,3,1
week,streak,4,0,1,wik,3,i,1,4,7.11,strik,5,i,1,6,9.4,4,3,2
beam,stream,2,0,1,bim,3,i,1,4,8.21,strim,5,i,1,6,8.4,3,3,1
clean,stream,1,0,0,klin,4,i,1,5,7.61,strim,5,i,1,6,8.4,4,4,0
cream,stream,1,0,1,krim,4,i,1,5,6.86,strim,5,i,1,6,8.4,2,2,0
dream,stream,1,0,1,drim,4,i,1,5,6.05,strim,5,i,1,6,8.4,2,2,0
scream,stream,2,0,1,skrim,5,i,1,6,9.36,strim,5,i,1,6,8.4,1,1,1
seam,stream,5,0,1,sim,3,i,1,4,8.58,strim,5,i,1,6,8.4,2,2,3
seem,stream,1,0,1,sim,3,i,1,4,7.79,strim,5,i,1,6,8.4,3,2,0
steam,stream,5,0,1,stim,4,i,1,5,6.31,strim,5,i,1,6,8.4,1,1,3
stem,stream,1,0,0,stEm,4,E,1,4,8.82,strim,5,i,1,6,8.4,2,2,0
stress,stream,1,0,0,strEs,5,E,1,6,0.69,strim,5,i,1,6,8.4,2,2,0
team,stream,1,0,1,tim,3,i,1,4,6.86,strim,5,i,1,6,8.4,2,2,0
dress,stress,1,0,1,drEs,4,E,1,5,6.91,strEs,5,E,1,6,0.7,2,2,0
fuss,stress,1,0,0,fVs,3,?,1,4,6.14,strEs,5,E,1,6,0.7,4,4,0
guess,stress,1,0,1,gEs,3,E,1,5,9.6,strEs,5,E,1,6,0.7,3,3,0
less,stress,1,0,1,lEs,3,E,1,4,6.96,strEs,5,E,1,6,0.7,3,3,0
mess,stress,1,0,1,mEs,3,E,1,4,7.61,strEs,5,E,1,6,0.7,3,3,0
press,stress,1,0,1,prEs,4,E,1,5,6.35,strEs,5,E,1,6,0.7,2,2,0
tense,stress,1,1,0,tEns,4,E,1,5,7.03,strEs,5,E,1,6,0.7,4,3,0
yes,stress,5,0,1,jEs,3,E,1,3,8.37,strEs,5,E,1,6,0.7,4,3,3
stench,stretch,1,0,0,stEntS,5,E,1,6,1.61,strEtS,5,E,1,7,3.5,2,2,0
stitch,stretch,1,0,0,stItS,4,I,1,6,7.82,strEtS,5,E,1,7,3.5,2,2,0
spoon,strewn,1,0,1,spun,4,u,1,5,6.18,strun,5,u,1,6,0.7,4,2,0
stew,strewn,1,0,0,stu,3,u,1,4,6.8,strun,5,u,1,6,0.7,2,2,0
bike,stride,1,0,0,baIk,3,aI,1,4,7.48,straId,5,aI,1,6,7.6,4,4,0
glide,stride,1,0,1,glaId,4,aI,1,5,7.2,straId,5,aI,1,6,7.6,3,3,0
guide,stride,1,0,1,gaId,3,aI,1,5,6.78,straId,5,aI,1,6,7.6,3,3,0
pride,stride,2,0,1,praId,4,aI,1,5,7.4,straId,5,aI,1,6,7.6,2,2,1
slide,stride,2,0,1,slaId,4,aI,1,5,6.62,straId,5,aI,1,6,7.6,2,2,1
tide,stride,1,0,1,taId,3,aI,1,4,7.75,straId,5,aI,1,6,7.6,2,2,0
wide,stride,2,0,1,waId,3,aI,1,4,8.17,straId,5,aI,1,6,7.6,3,3,1
fife,strife,1,0,1,faIf,3,aI,1,4,9.63,straIf,5,aI,1,6,7.5,3,3,0
knife,strife,8,0,1,naIf,3,aI,1,5,1.1,straIf,5,aI,1,6,7.5,3,3,3
life,strife,12,0,1,laIf,3,aI,1,4,8.38,straIf,5,aI,1,6,7.5,3,3,3
spice,strife,1,0,0,spaIs,4,aI,1,5,8.18,straIf,5,aI,1,6,7.5,3,3,0
strive,strife,1,0,0,straIv,5,aI,1,6,6.33,straIf,5,aI,1,6,7.5,1,1,0
wife,strife,10,0,1,waIf,3,aI,1,4,8.73,straIf,5,aI,1,6,7.5,3,3,3
write,strife,1,0,0,raIt,3,aI,1,5,8.82,straIf,5,aI,1,6,7.5,3,3,0
bike,strike,1,0,1,baIk,3,aI,1,4,7.48,straIk,5,aI,1,6,6.9,3,3,0
like,strike,1,0,1,laIk,3,aI,1,4,8.3,straIk,5,aI,1,6,6.9,3,3,0
pike,strike,3,0,1,paIk,3,aI,1,4,7.9,straIk,5,aI,1,6,6.9,3,3,2
ring,string,3,0,1,rIN,3,I,1,4,7.36,strIN,5,I,1,6,7.3,2,2,2
spring,string,1,0,1,sprIN,5,I,1,6,6.95,strIN,5,I,1,6,7.3,1,1,0
sting,string,3,0,1,stIN,4,I,1,5,7.11,strIN,5,I,1,6,7.3,1,1,2
stray,string,1,0,0,stre,4,?,1,5,6.2,strIN,5,I,1,6,7.3,3,2,0
thing,string,1,0,1,TIN,3,I,1,5,7.78,strIN,5,I,1,6,7.3,2,3,0
thong,string,1,0,0,TON,3,O,1,5,12.4,strIN,5,I,1,6,7.3,3,4,0
wing,string,1,0,1,wIN,3,I,1,4,8.12,strIN,5,I,1,6,7.3,3,3,0
grip,strip,3,0,1,grIp,4,I,1,4,7.33,strIp,5,I,1,5,4.3,2,2,2
rip,strip,1,0,1,rIp,3,I,1,3,8.04,strIp,5,I,1,5,4.3,2,2,0
slip,strip,1,0,1,slIp,4,I,1,4,8.23,strIp,5,I,1,5,4.3,2,2,0
steep,strip,1,0,0,stip,4,i,1,5,7.48,strIp,5,I,1,5,4.3,2,2,0
stir,strip,2,0,0,st3`,3,3,1,4,11.31,strIp,5,I,1,5,4.3,2,3,1
strap,strip,4,0,0,strap,5,a,1,5,6.2,strIp,5,I,1,5,4.3,1,1,2
stripe,strip,3,0,0,straIp,5,aI,1,6,7.11,strIp,5,I,1,5,4.3,1,1,2
strive,strip,1,0,0,straIv,5,aI,1,6,6.33,strIp,5,I,1,5,4.3,2,2,0
trip,strip,3,0,1,trIp,4,I,1,4,7.15,strIp,5,I,1,5,4.3,1,1,2
pipe,stripe,3,0,1,paIp,3,aI,1,4,8.05,straIp,5,aI,1,6,7.1,3,3,2
stir,stripe,1,0,0,st3`,3,3,1,4,11.31,straIp,5,aI,1,6,7.1,3,4,0
strip,stripe,1,0,0,strIp,5,I,1,5,4.28,straIp,5,aI,1,6,7.1,1,1,0
type,stripe,2,0,1,taIp,3,aI,1,4,6.18,straIp,5,aI,1,6,7.1,3,2,1
wipe,stripe,1,0,1,waIp,3,aI,1,4,9.07,straIp,5,aI,1,6,7.1,3,3,0
dive,strive,4,0,1,daIv,3,aI,1,4,8.23,straIv,5,aI,1,6,6.3,3,3,2
drive,strive,2,0,1,draIv,4,aI,1,5,8.81,straIv,5,aI,1,6,6.3,2,2,1
hive,strive,3,0,1,haIv,3,aI,1,4,9.02,straIv,5,aI,1,6,6.3,3,3,2
live,strive,1,0,1,lIv,3,I,1,4,8.63,straIv,5,aI,1,6,6.3,3,4,0
starve,strive,1,0,0,stArv,5,A,1,6,4.11,straIv,5,aI,1,6,6.3,2,3,0
tribe,strive,1,0,0,traIb,4,aI,1,5,5.77,straIv,5,aI,1,6,6.3,2,2,0
code,strode,1,0,1,kod,3,o,1,4,7.59,strod,5,o,1,6,7,3,3,0
broke,stroke,2,0,1,brok,4,o,1,5,7.76,strok,5,o,1,6,7.1,2,2,1
choke,stroke,1,0,1,tSok,3,o,1,5,5.12,strok,5,o,1,6,7.1,3,2,0
cloak,stroke,1,0,1,klok,4,o,1,5,7.66,strok,5,o,1,6,7.1,5,3,0
croak,stroke,3,0,1,krok,4,o,1,5,6.9,strok,5,o,1,6,7.1,4,2,2
strike,stroke,2,0,0,straIk,5,aI,1,6,6.91,strok,5,o,1,6,7.1,1,2,1
goal,stroll,1,0,1,gol,3,o,1,4,6.2,strol,5,o,1,6,8.7,4,3,0
pole,stroll,1,0,1,pol,3,o,1,4,7.53,strol,5,o,1,6,8.7,4,3,0
roll,stroll,2,0,1,rol,3,o,1,4,6.56,strol,5,o,1,6,8.7,2,2,1
scroll,stroll,1,0,1,skrol,5,o,1,6,6.33,strol,5,o,1,6,8.7,1,1,0
toll,stroll,1,0,1,tol,3,o,1,4,7.96,strol,5,o,1,6,8.7,2,2,0
gone,strong,1,0,0,gOn,3,O,1,4,8.5,strON,5,O,1,6,6.7,4,4,0
long,strong,1,0,1,lON,3,O,1,4,7.91,strON,5,O,1,6,6.7,3,3,0
song,strong,1,0,1,sON,3,O,1,4,8.45,strON,5,O,1,6,6.7,2,2,0
stroke,strong,1,0,0,strok,5,o,1,6,7.13,strON,5,O,1,6,6.7,2,2,0
thong,strong,1,0,1,TON,3,O,1,5,12.4,strON,5,O,1,6,6.7,2,3,0
wrong,strong,5,0,1,rON,3,O,1,5,5.41,strON,5,O,1,6,6.7,2,2,3
grove,strove,1,0,0,grov,4,o,1,5,7.71,strov,5,o,1,6,6.5,2,2,0
stove,strove,1,0,1,stov,4,o,1,5,8.29,strov,5,o,1,6,6.5,1,1,0
strive,strove,1,0,0,straIv,5,aI,1,6,6.33,strov,5,o,1,6,6.5,1,2,0
drum,strum,1,0,1,drVm,4,?,1,4,5.94,strVm,5,?,1,5,5.4,2,2,0
rum,strum,1,0,1,rVm,3,?,1,3,7.49,strVm,5,?,1,5,5.4,2,2,0
hung,strung,1,0,1,hVN,3,?,1,4,7.73,strVN,5,?,1,6,8.5,3,3,0
lung,strung,1,0,1,lVN,3,?,1,4,7.83,strVN,5,?,1,6,8.5,3,3,0
string,strung,1,1,0,strIN,5,I,1,6,7.31,strVN,5,?,1,6,8.5,1,1,0
strong,strung,1,0,0,strON,5,O,1,6,6.73,strVN,5,?,1,6,8.5,1,1,0
butt,strut,1,0,1,bVt,3,?,1,4,6.66,strVt,5,?,1,5,6.6,4,3,0
stretch,strut,1,0,0,strEtS,5,E,1,7,3.5,strVt,5,?,1,5,6.6,3,2,0
club,stub,1,0,1,klVb,4,?,1,4,7.61,stVb,4,?,1,4,7,2,2,0
cub,stub,2,0,1,kVb,3,?,1,3,8.44,stVb,4,?,1,4,7,2,2,1
rub,stub,2,0,1,rVb,3,?,1,3,7.74,stVb,4,?,1,4,7,2,2,1
shrub,stub,1,0,1,SrVb,4,?,1,5,7.11,stVb,4,?,1,4,7,2,2,0
stab,stub,3,0,0,stab,4,a,1,4,7.81,stVb,4,?,1,4,7,1,1,2
stump,stub,1,0,0,stVmp,5,?,1,5,7.45,stVb,4,?,1,4,7,2,2,0
stub,stubble,1,0,0,stVb,4,?,1,4,7.03,stV.bl=,5,?,2,7,4.7,3,3,0
buck,stuck,7,0,1,bVk,3,?,1,4,7.73,stVk,4,?,1,5,7.8,2,2,3
butt,stuck,1,0,0,bVt,3,?,1,4,6.66,stVk,4,?,1,5,7.8,4,3,0
chuck,stuck,2,0,1,tSVk,3,?,1,5,7.34,stVk,4,?,1,5,7.8,2,2,1
duck,stuck,3,0,1,dVk,3,?,1,4,7.84,stVk,4,?,1,5,7.8,2,2,2
luck,stuck,5,0,1,lVk,3,?,1,4,8.17,stVk,4,?,1,5,7.8,2,2,3
muck,stuck,6,0,1,mVk,3,?,1,4,8.17,stVk,4,?,1,5,7.8,2,2,3
pluck,stuck,4,0,1,plVk,4,?,1,5,5.31,stVk,4,?,1,5,7.8,2,2,2
puck,stuck,2,0,1,pVk,3,?,1,4,7.82,stVk,4,?,1,5,7.8,2,2,1
shuck,stuck,3,0,1,SVk,3,?,1,5,8.64,stVk,4,?,1,5,7.8,1,2,2
sock,stuck,1,0,0,sAk,3,A,1,4,8.01,stVk,4,?,1,5,7.8,2,2,0
stick,stuck,3,1,0,stIk,4,I,1,5,8.53,stVk,4,?,1,5,7.8,1,1,2
suck,stuck,2,0,1,sVk,3,?,1,4,8.09,stVk,4,?,1,5,7.8,1,1,1
truck,stuck,3,0,1,trVk,4,?,1,5,8.83,stVk,4,?,1,5,7.8,2,2,2
bud,stud,3,0,1,bVd,3,?,1,3,8.74,stVd,4,?,1,4,6.3,2,2,2
mud,stud,5,0,1,mVd,3,?,1,3,7.29,stVd,4,?,1,4,6.3,2,2,3
suds,studs,2,0,1,sVdz,4,?,1,4,6.04,stVdz,5,?,1,5,6.4,1,1,1
stud,study,1,0,0,stVd,4,?,1,4,6.27,stV.4i,5,?,2,5,7,1,3,0
bluff,stuff,4,0,0,blVf,4,?,1,5,7.26,stVf,4,?,1,5,8,2,2,2
chef,stuff,1,0,0,SEf,3,E,1,4,6.75,stVf,4,?,1,5,8,4,3,0
cuff,stuff,3,0,1,kVf,3,?,1,4,6.18,stVf,4,?,1,5,8,2,2,2
puff,stuff,2,0,1,pVf,3,?,1,4,6.52,stVf,4,?,1,5,8,2,2,1
staff,stuff,1,0,0,staf,4,a,1,5,10.29,stVf,4,?,1,5,8,1,1,0
tough,stuff,3,0,1,tVf,3,?,1,5,5.78,stVf,4,?,1,5,8,4,1,2
bum,stump,1,0,0,bVm,3,?,1,3,8.67,stVmp,5,?,1,5,7.4,3,3,0
bump,stump,2,0,1,bVmp,4,?,1,4,7.13,stVmp,5,?,1,5,7.4,2,2,1
lump,stump,2,0,1,lVmp,4,?,1,4,8,stVmp,5,?,1,5,7.4,2,2,1
pump,stump,1,0,1,pVmp,4,?,1,4,7.36,stVmp,5,?,1,5,7.4,2,2,0
trunk,stump,1,0,0,trVNk,5,?,1,5,8.1,stVmp,5,?,1,5,7.4,4,4,0
stump,stumpy,1,1,0,stVmp,5,?,1,5,7.45,stVmp.i,6,?,2,6,6.1,1,2,0
nun,stun,1,0,1,nVn,3,?,1,3,7.57,stVn,4,?,1,4,7.5,2,2,0
shun,stun,1,0,1,SVn,3,?,1,4,6.44,stVn,4,?,1,4,7.5,1,2,0
stud,stun,1,0,0,stVd,4,?,1,4,6.27,stVn,4,?,1,4,7.5,1,1,0
hung,stung,2,0,1,hVN,3,?,1,4,7.73,stVN,4,?,1,5,6.4,2,2,1
lung,stung,1,0,1,lVN,3,?,1,4,7.83,stVN,4,?,1,5,6.4,2,2,0
rung,stung,3,0,1,rVN,3,?,1,4,8,stVN,4,?,1,5,6.4,2,2,2
bunk,stunk,1,0,1,bVNk,4,?,1,4,7.21,stVNk,5,?,1,5,6.4,2,2,0
chuck,stunk,1,0,0,tSVk,3,?,1,5,7.34,stVNk,5,?,1,5,6.4,3,3,0
drunk,stunk,1,0,1,drVNk,5,?,1,5,6.87,stVNk,5,?,1,5,6.4,2,2,0
flunk,stunk,2,0,1,flVNk,5,?,1,5,5.57,stVNk,5,?,1,5,6.4,2,2,1
honk,stunk,1,0,0,hANk,4,A,1,4,6.51,stVNk,5,?,1,5,6.4,3,3,0
junk,stunk,1,0,1,dZVNk,4,?,1,4,7.47,stVNk,5,?,1,5,6.4,2,2,0
monk,stunk,1,0,1,mVNk,4,?,1,4,6.04,stVNk,5,?,1,5,6.4,3,2,0
stink,stunk,1,1,0,stINk,5,I,1,5,6.66,stVNk,5,?,1,5,6.4,1,1,0
blunt,stunt,5,0,1,blVnt,5,?,1,5,3.14,stVnt,5,?,1,5,5.7,2,2,3
brunt,stunt,1,0,1,brVnt,5,?,1,5,7.41,stVnt,5,?,1,5,5.7,2,2,0
front,stunt,2,0,1,frVnt,5,?,1,5,6.4,stVnt,5,?,1,5,5.7,3,2,1
hunt,stunt,1,0,1,hVnt,4,?,1,4,7.44,stVnt,5,?,1,5,5.7,2,2,0
state,stunt,1,0,0,stet,4,e,1,5,7.32,stVnt,5,?,1,5,5.7,3,2,0
buy,sty,2,0,1,baI,2,aI,1,3,9.73,staI,3,?,1,3,9.1,2,2,1
cry,sty,2,0,1,kraI,3,a,1,3,7.87,staI,3,?,1,3,9.1,2,2,1
dry,sty,1,0,1,draI,3,a,1,3,8.19,staI,3,?,1,3,9.1,2,2,0
eye,sty,1,0,1,aI,1,aI,1,3,6.59,staI,3,?,1,3,9.1,3,2,0
fry,sty,1,0,1,fraI,3,a,1,3,7.82,staI,3,?,1,3,9.1,2,2,0
guy,sty,1,0,1,gaI,2,aI,1,3,8.8,staI,3,?,1,3,9.1,2,2,0
