Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
vest,test,4,0,1,vEst,4,E,1,4,9.08,tEst,4,E,1,4,8.4,1,1,2
yes,test,1,0,0,jEs,3,E,1,3,8.37,tEst,4,E,1,4,8.4,2,2,0
ax,tex,1,0,0,aks,3,a,1,2,10.8,tEks,4,E,1,3,8.2,2,2,0
sex,tex,2,0,1,sEks,4,E,1,3,8.8,tEks,4,E,1,3,8.2,1,1,1
flex,text,3,0,0,flEks,5,E,1,4,6.93,tEkst,5,E,1,4,9.3,3,3,2
sex,text,6,0,0,sEks,4,E,1,3,8.8,tEkst,5,E,1,4,9.3,2,2,3
bank,thank,3,0,1,baNk,4,a,1,4,7.49,TaNk,4,a,1,5,7.1,2,1,2
prank,thank,1,0,1,praNk,5,a,1,5,6.53,TaNk,4,a,1,5,7.1,2,2,0
tank,thank,5,0,1,taNk,4,a,1,4,7.65,TaNk,4,a,1,5,7.1,1,1,3
than,that,1,0,0,Dan,3,a,1,4,9.06,Dat,3,a,1,4,7.6,1,1,0
the,that,1,0,0,D@,2,D@,1,3,9.45,Dat,3,a,1,4,7.6,2,2,0
bra,thaw,2,0,1,brA,3,?,1,3,6.93,TO,2,O,1,4,8.5,3,3,1
gnaw,thaw,2,0,1,nO,2,O,1,4,7.13,TO,2,O,1,4,8.5,2,1,1
paw,thaw,2,0,1,pO,2,O,1,3,8.11,TO,2,O,1,4,8.5,2,1,1
saw,thaw,2,0,1,sO,2,O,1,3,8.22,TO,2,O,1,4,8.5,2,1,1
straw,thaw,2,0,1,strO,4,?,1,5,4.86,TO,2,O,1,4,8.5,2,3,1
clothes,the,1,0,0,kloz,4,o,1,7,4.22,D@,2,D@,1,3,9.4,4,4,0
he,the,2,0,0,hi,2,i,1,2,11.29,D@,2,D@,1,3,9.4,1,2,1
teeth,the,1,0,0,tiT,3,i,1,5,7.85,D@,2,D@,1,3,9.4,3,3,0
they,the,1,0,0,De,2,e,1,4,7.89,D@,2,D@,1,3,9.4,1,1,0
the,thee,1,0,0,D@,2,D@,1,3,9.45,Di,2,i,1,4,8,1,1,0
gem,them,3,0,1,dZEm,3,E,1,3,7.93,DEm,3,E,1,4,7.4,2,2,2
stem,them,3,0,1,stEm,4,E,1,4,8.82,DEm,3,E,1,4,7.4,2,2,2
theme,them,2,0,0,Tim,3,i,1,5,11.1,DEm,3,E,1,4,7.4,1,2,1
deep,theme,1,0,0,dip,3,i,1,4,7.7,Tim,3,i,1,5,11.1,4,2,0
the,theme,2,0,0,D@,2,D@,1,3,9.45,Tim,3,i,1,5,11.1,2,3,1
ten,then,1,0,1,tEn,3,E,1,3,8.51,DEn,3,E,1,4,9,1,1,0
the,then,2,0,0,D@,2,D@,1,3,9.45,DEn,3,E,1,4,9,1,2,1
when,then,6,1,1,hwEn,4,E,1,4,6.8,DEn,3,E,1,4,9,1,2,3
quench,thence,1,0,0,kwEntS,5,E,1,6,1.95,DEns,4,E,1,6,6.6,3,4,0
bear,there,1,0,1,bEr,3,E,1,4,8.88,DEr,3,E,1,5,9.9,4,1,0
hair,there,3,0,1,hEr,3,E,1,4,8.68,DEr,3,E,1,5,9.9,4,1,2
heir,there,1,0,1,Er,2,E,1,4,8.12,DEr,3,E,1,5,9.9,3,1,0
mare,there,1,0,1,mEr,3,E,1,4,8.31,DEr,3,E,1,5,9.9,3,1,0
square,there,1,0,1,skwEr,5,E,1,6,7.43,DEr,3,E,1,5,9.9,4,3,0
wear,there,1,0,1,wEr,3,E,1,4,8.72,DEr,3,E,1,5,9.9,4,1,0
tease,these,1,0,1,tiz,3,i,1,5,7.68,Diz,3,i,1,5,12.2,2,1,0
prey,they,1,0,1,pre,3,?,1,4,8.77,De,2,e,1,4,7.9,2,2,0
sway,they,1,0,1,swe,3,?,1,4,7.46,De,2,e,1,4,7.9,3,2,0
whey,they,3,0,1,hwe,3,?,1,4,8.83,De,2,e,1,4,7.9,1,2,2
chick,thick,2,0,1,tSIk,3,I,1,5,8.12,TIk,3,I,1,5,10.4,1,2,1
clique,thick,1,0,0,klik,4,i,1,6,2.25,TIk,3,I,1,5,10.4,5,3,0
prick,thick,1,0,1,prIk,4,I,1,5,6.82,TIk,3,I,1,5,10.4,2,2,0
slick,thick,1,0,1,slIk,4,I,1,5,7.74,TIk,3,I,1,5,10.4,2,2,0
stick,thick,1,0,1,stIk,4,I,1,5,8.53,TIk,3,I,1,5,10.4,2,2,0
this,thick,1,0,0,DIs,3,I,1,4,6.76,TIk,3,I,1,5,10.4,2,2,0
trick,thick,1,0,1,trIk,4,I,1,5,7.63,TIk,3,I,1,5,10.4,1,2,0
writ,thick,1,0,0,rIt,3,I,1,4,7.98,TIk,3,I,1,5,10.4,4,2,0
chief,thief,8,0,1,tSif,3,i,1,5,7.33,Tif,3,i,1,5,9.9,1,2,3
leaf,thief,2,0,1,lif,3,i,1,4,7.63,Tif,3,i,1,5,9.9,4,1,1
drink,thin,3,0,0,drINk,5,I,1,5,5.11,TIn,3,I,1,4,10.1,3,4,2
gin,thin,1,0,1,dZIn,3,I,1,3,9,TIn,3,I,1,4,10.1,2,2,0
in,thin,2,0,1,In,2,I,1,2,11.79,TIn,3,I,1,4,10.1,2,1,1
kin,thin,1,0,1,kIn,3,I,1,3,8.78,TIn,3,I,1,4,10.1,2,1,0
rim,thin,1,0,0,rIm,3,I,1,3,9.13,TIn,3,I,1,4,10.1,3,2,0
spin,thin,1,0,1,spIn,4,I,1,4,6.89,TIn,3,I,1,4,10.1,2,2,0
thick,thin,4,1,0,TIk,3,I,1,5,10.37,TIn,3,I,1,4,10.1,2,1,2
thing,thin,3,0,0,TIN,3,I,1,5,7.78,TIn,3,I,1,4,10.1,1,1,2
thong,thin,1,0,0,TON,3,O,1,5,12.4,TIn,3,I,1,4,10.1,2,2,0
win,thin,1,0,1,wIn,3,I,1,3,8.23,TIn,3,I,1,4,10.1,2,1,0
shine,thine,2,0,1,SaIn,3,aI,1,5,6.64,DaIn,3,aI,1,5,7.6,1,1,1
time,thine,1,0,0,taIm,3,aI,1,4,7.28,DaIn,3,aI,1,5,7.6,2,2,0
wine,thine,1,0,1,waIn,3,aI,1,4,8.51,DaIn,3,aI,1,5,7.6,2,1,0
fling,thing,7,0,1,flIN,4,I,1,5,6.96,TIN,3,I,1,5,7.8,2,2,3
ring,thing,6,0,1,rIN,3,I,1,4,7.36,TIN,3,I,1,5,7.8,2,1,3
spring,thing,3,0,1,sprIN,5,I,1,6,6.95,TIN,3,I,1,5,7.8,3,3,2
string,thing,2,0,1,strIN,5,I,1,6,7.31,TIN,3,I,1,5,7.8,2,3,1
thin,thing,1,0,0,TIn,3,I,1,4,10.11,TIN,3,I,1,5,7.8,1,1,0
thong,thing,2,0,0,TON,3,O,1,5,12.4,TIN,3,I,1,5,7.8,1,1,1
drink,think,6,0,1,drINk,5,I,1,5,5.11,TINk,4,I,1,5,8.1,2,2,3
link,think,10,0,1,lINk,4,I,1,4,7.21,TINk,4,I,1,5,8.1,2,1,3
pink,think,3,0,1,pINk,4,I,1,4,7.61,TINk,4,I,1,5,8.1,2,1,2
shrink,think,5,0,1,SrINk,5,I,1,6,6.35,TINk,4,I,1,5,8.1,2,2,3
stink,think,4,0,1,stINk,5,I,1,5,6.66,TINk,4,I,1,5,8.1,2,2,2
thin,think,2,0,0,TIn,3,I,1,4,10.11,TINk,4,I,1,5,8.1,1,2,1
zinc,think,8,0,1,zINk,4,I,1,4,5.39,TINk,4,I,1,5,8.1,3,1,3
miss,this,1,0,1,mIs,3,I,1,4,7.56,DIs,3,I,1,4,6.8,3,1,0
long,thong,3,0,1,lON,3,O,1,4,7.91,TON,3,O,1,5,12.4,2,1,2
string,thong,1,0,0,strIN,5,I,1,6,7.31,TON,3,O,1,5,12.4,3,4,0
corn,thorn,1,0,1,kOrn,4,O,1,4,7.74,TOrn,4,O,1,5,4.6,2,1,0
thong,thorn,1,0,0,TON,3,O,1,5,12.4,TOrn,4,O,1,5,4.6,2,2,0
close,those,1,0,1,kloz,4,o,1,5,8.94,Doz,3,o,1,5,9,2,2,0
hose,those,1,0,1,hoz,3,o,1,4,8.7,Doz,3,o,1,5,9,1,1,0
dough,though,1,0,1,do,2,o,1,5,5.45,Do,2,o,1,6,6.9,2,1,0
brash,thrash,1,0,1,braS,4,a,1,5,9.27,TraS,4,a,1,6,4.6,2,1,0
bed,thread,1,0,1,bEd,3,E,1,3,8.78,TrEd,4,E,1,6,9.8,4,2,0
shed,thread,1,0,1,SEd,3,E,1,4,6.66,TrEd,4,E,1,6,9.8,3,2,0
three,thread,1,0,0,Tri,3,i,1,5,8.84,TrEd,4,E,1,6,9.8,2,2,0
web,thread,1,0,0,wEb,3,E,1,3,8.1,TrEd,4,E,1,6,9.8,5,3,0
thread,threat,1,0,0,TrEd,4,E,1,6,9.83,TrEt,4,E,1,6,10,1,1,0
treat,threat,4,0,0,trit,4,i,1,5,10.3,TrEt,4,E,1,6,10,1,2,2
free,three,1,0,1,fri,3,i,1,4,8.68,Tri,3,i,1,5,8.8,2,1,0
knee,three,1,0,1,ni,2,i,1,4,7.58,Tri,3,i,1,5,8.8,3,2,0
ski,three,1,0,1,ski,3,i,1,3,9.58,Tri,3,i,1,5,8.8,5,2,0
thread,three,1,0,0,TrEd,4,E,1,6,9.83,Tri,3,i,1,5,8.8,2,2,0
tree,three,3,0,1,tri,3,i,1,4,7.42,Tri,3,i,1,5,8.8,1,1,2
crew,threw,2,0,1,kru,3,u,1,4,7.77,Tru,3,u,1,5,9.2,2,1,1
throw,threw,2,1,0,Tro,3,o,1,5,7.29,Tru,3,u,1,5,9.2,1,1,1
dice,thrice,1,0,1,daIs,3,aI,1,4,7.72,TraIs,4,aI,1,6,7.3,3,2,0
price,thrice,2,0,1,praIs,4,aI,1,5,7.79,TraIs,4,aI,1,6,7.3,2,1,1
spice,thrice,1,0,1,spaIs,4,aI,1,5,8.18,TraIs,4,aI,1,6,7.3,3,2,0
twice,thrice,7,1,1,twaIs,4,aI,1,5,3.36,TraIs,4,aI,1,6,7.3,2,2,3
drift,thrift,1,0,1,drIft,5,I,1,5,9.56,TrIft,5,I,1,6,4.9,2,1,0
stiff,thrift,1,0,0,stIf,4,I,1,5,9.01,TrIft,5,I,1,6,4.9,4,3,0
bill,thrill,1,0,1,bIl,3,I,1,4,8.34,TrIl,4,I,1,6,5.6,3,2,0
dill,thrill,1,0,1,dIl,3,I,1,4,9.05,TrIl,4,I,1,6,5.6,3,2,0
fill,thrill,4,0,1,fIl,3,I,1,4,9.53,TrIl,4,I,1,6,5.6,3,2,2
gill,thrill,1,0,1,gIl,3,I,1,4,8.31,TrIl,4,I,1,6,5.6,3,2,0
hill,thrill,1,0,1,hIl,3,I,1,4,8.69,TrIl,4,I,1,6,5.6,2,2,0
mill,thrill,1,0,1,mIl,3,I,1,4,8.49,TrIl,4,I,1,6,5.6,3,2,0
quill,thrill,1,0,1,kwIl,4,I,1,5,6.5,TrIl,4,I,1,6,5.6,3,2,0
skill,thrill,1,0,1,skIl,4,I,1,5,6.96,TrIl,4,I,1,6,5.6,3,2,0
still,thrill,2,0,1,stIl,4,I,1,5,6.59,TrIl,4,I,1,6,5.6,3,2,1
dive,thrive,4,0,1,daIv,3,aI,1,4,8.23,TraIv,4,aI,1,6,3,3,2,2
five,thrive,2,0,1,faIv,3,aI,1,4,8.56,TraIv,4,aI,1,6,3,3,2,1
hive,thrive,6,0,1,haIv,3,aI,1,4,9.02,TraIv,4,aI,1,6,3,2,2,3
strive,thrive,9,1,1,straIv,5,aI,1,6,6.33,TraIv,4,aI,1,6,3,2,2,3
float,throat,1,0,1,flot,4,o,1,5,5.51,Trot,4,o,1,6,9.8,3,2,0
thorn,throat,1,0,0,TOrn,4,O,1,5,4.62,Trot,4,o,1,6,9.8,3,3,0
tote,throat,1,0,1,tot,3,o,1,4,6.7,Trot,4,o,1,6,9.8,4,2,0
job,throb,1,0,1,dZAb,3,A,1,3,7.04,TrAb,4,A,1,5,10.3,3,2,0
rob,throb,4,0,1,rAb,3,A,1,3,7.49,TrAb,4,A,1,5,10.3,2,1,2
swab,throb,2,0,1,swAb,4,A,1,4,7.09,TrAb,4,A,1,5,10.3,4,2,1
loan,throne,1,0,1,lon,3,o,1,4,6.36,Tron,4,o,1,6,2.8,5,2,0
stone,throne,2,0,1,ston,4,o,1,5,6.85,Tron,4,o,1,6,2.8,3,2,1
zone,throne,1,0,1,zon,3,o,1,4,7.98,Tron,4,o,1,6,2.8,3,2,0
song,throng,1,0,1,sON,3,O,1,4,8.45,TrON,4,O,1,6,8.7,3,2,0
thong,throng,2,0,1,TON,3,O,1,5,12.4,TrON,4,O,1,6,8.7,1,1,1
blow,throw,1,0,1,blo,3,o,1,4,7.84,Tro,3,o,1,5,7.3,3,2,0
foe,throw,1,0,1,fo,2,o,1,3,7.78,Tro,3,o,1,5,7.3,4,2,0
grow,throw,3,0,0,gro,3,o,1,4,6.23,Tro,3,o,1,5,7.3,2,1,2
owe,throw,2,0,1,o,1,o,1,3,9.01,Tro,3,o,1,5,7.3,4,2,1
sow,throw,1,0,1,so,2,o,1,3,8.25,Tro,3,o,1,5,7.3,3,2,0
thorn,throw,1,0,0,TOrn,4,O,1,5,4.62,Tro,3,o,1,5,7.3,3,2,0
throat,throw,1,0,0,Trot,4,o,1,6,9.83,Tro,3,o,1,5,7.3,2,1,0
toe,throw,1,0,1,to,2,o,1,3,8.76,Tro,3,o,1,5,7.3,3,2,0
tow,throw,1,0,1,to,2,o,1,3,9.26,Tro,3,o,1,5,7.3,2,2,0
thaw,thrown,1,0,0,TO,2,O,1,4,8.46,Tron,4,o,1,6,8.4,3,3,0
throne,thrown,1,0,1,Tron,4,o,1,6,2.78,Tron,4,o,1,6,8.4,2,0,0
rose,throws,1,0,1,roz,3,o,1,4,7.79,Troz,4,o,1,6,6.6,4,1,0
crust,thrust,2,0,1,krVst,5,?,1,5,6.32,TrVst,5,?,1,6,5.5,2,1,1
rust,thrust,1,0,1,rVst,4,?,1,4,8.56,TrVst,5,?,1,6,5.5,2,1,0
bud,thud,1,0,1,bVd,3,?,1,3,8.74,TVd,3,?,1,4,7.1,2,1,0
stud,thud,1,0,1,stVd,4,?,1,4,6.27,TVd,3,?,1,4,7.1,2,2,0
drug,thug,1,0,1,drVg,4,?,1,4,6.39,TVg,3,?,1,4,5.8,2,2,0
jug,thug,3,0,1,dZVg,3,?,1,3,7.33,TVg,3,?,1,4,5.8,2,2,2
plug,thug,2,0,1,plVg,4,?,1,4,8.89,TVg,3,?,1,4,5.8,2,2,1
slug,thug,2,0,1,slVg,4,?,1,4,6.96,TVg,3,?,1,4,5.8,2,2,1
bum,thumb,2,0,0,bVm,3,?,1,3,8.67,TVm,3,?,1,5,6.7,3,1,1
crumb,thumb,6,0,1,krVm,4,?,1,5,4.68,TVm,3,?,1,5,6.7,2,2,3
dumb,thumb,11,0,1,dVm,3,?,1,4,8.18,TVm,3,?,1,5,6.7,2,1,3
plum,thumb,1,0,1,plVm,4,?,1,4,7.49,TVm,3,?,1,5,6.7,3,2,0
scum,thumb,2,0,1,skVm,4,?,1,4,4.72,TVm,3,?,1,5,6.7,3,2,1
sum,thumb,3,0,1,sVm,3,?,1,3,7.79,TVm,3,?,1,5,6.7,3,1,2
bump,thump,5,0,1,bVmp,4,?,1,4,7.13,TVmp,4,?,1,5,7,2,1,3
jump,thump,2,0,1,dZVmp,4,?,1,4,7.64,TVmp,4,?,1,5,7,2,2,1
grime,thyme,1,0,1,graIm,4,aI,1,5,7.77,taIm,3,aI,1,5,8.5,3,2,0
time,thyme,2,0,1,taIm,3,aI,1,4,7.28,taIm,3,aI,1,5,8.5,2,0,1
bribe,tic,1,0,0,braIb,4,aI,1,5,7.69,tIk,3,I,1,3,8.4,4,4,0
chic,tick,3,0,0,Sik,3,i,1,4,6.26,tIk,3,I,1,4,8.4,3,2,2
click,tick,4,0,1,klIk,4,I,1,5,6.8,tIk,3,I,1,4,8.4,2,2,2
flick,tick,3,0,1,flIk,4,I,1,5,7.44,tIk,3,I,1,4,8.4,2,2,2
lick,tick,6,0,1,lIk,3,I,1,4,9.13,tIk,3,I,1,4,8.4,1,1,3
prick,tick,4,0,1,prIk,4,I,1,5,6.82,tIk,3,I,1,4,8.4,2,2,2
rich,tick,1,0,0,rItS,3,I,1,4,8.01,tIk,3,I,1,4,8.4,2,3,0
stick,tick,13,0,1,stIk,4,I,1,5,8.53,tIk,3,I,1,4,8.4,1,1,3
switch,tick,1,0,0,swItS,4,I,1,6,6.22,tIk,3,I,1,4,8.4,4,4,0
talc,tick,1,0,0,talk,4,a,1,4,8.56,tIk,3,I,1,4,8.4,3,2,0
trick,tick,4,0,1,trIk,4,I,1,5,7.63,tIk,3,I,1,4,8.4,1,1,2
six,ticket,2,0,0,sIks,4,I,1,3,8.39,tI.k@t,5,I.,2,6,6.6,5,4,1
fix,ticks,3,0,1,fIks,4,I,1,3,7.94,tIks,4,I,1,5,6.4,4,1,2
six,ticks,3,0,1,sIks,4,I,1,3,8.39,tIks,4,I,1,5,6.4,4,1,2
guide,tide,1,0,1,gaId,3,aI,1,5,6.78,taId,3,aI,1,4,7.8,2,1,0
kind,tide,1,0,0,kaInd,4,aI,1,4,9.39,taId,3,aI,1,4,7.8,3,2,0
ride,tide,11,0,1,raId,3,aI,1,4,7.51,taId,3,aI,1,4,7.8,1,1,3
side,tide,5,0,1,saId,3,aI,1,4,7.99,taId,3,aI,1,4,7.8,1,1,3
wind,tide,1,0,0,wInd,4,I,1,4,9.16,taId,3,aI,1,4,7.8,3,3,0
die,tie,1,0,1,daI,2,a,1,3,8.36,taI,2,aI,1,3,8.7,1,1,0
dye,tie,2,0,1,daI,2,a,1,3,8.44,taI,2,aI,1,3,8.7,2,1,1
fly,tie,1,0,0,flaI,3,?,1,3,6.9,taI,2,aI,1,3,8.7,3,2,0
guy,tie,2,0,1,gaI,2,a,1,3,8.8,taI,2,aI,1,3,8.7,3,1,1
pie,tie,1,0,1,paI,2,a,1,3,7.92,taI,2,aI,1,3,8.7,1,1,0
spy,tie,2,0,1,spaI,3,?,1,3,8.38,taI,2,aI,1,3,8.7,3,2,1
why,tie,2,0,1,hwaI,3,?,1,3,9.89,taI,2,aI,1,3,8.7,3,2,1
pier,tier,4,0,1,pIr,3,I,1,4,6.61,tIr,3,I,1,4,7.4,1,1,2
tie,tier,1,0,0,taI,2,aI,1,3,8.69,tIr,3,I,1,4,7.4,1,2,0
size,ties,1,0,1,saIz,3,aI,1,4,9.36,taIz,3,aI,1,4,6.6,3,1,0
fifth,tiff,3,0,0,fIfT,4,I,1,5,7.09,tIf,3,I,1,4,4.3,3,2,2
if,tiff,8,0,1,If,2,I,1,2,11.55,tIf,3,I,1,4,4.3,2,1,3
stiff,tiff,10,0,1,stIf,4,I,1,5,9.01,tIf,3,I,1,4,4.3,1,1,3
bright,tight,1,0,1,braIt,4,aI,1,6,6.76,taIt,3,aI,1,5,9.8,2,2,0
clique,tight,1,0,0,klik,4,i,1,6,2.25,taIt,3,aI,1,5,9.8,5,4,0
height,tight,1,0,1,haIt,3,aI,1,6,10.43,taIt,3,aI,1,5,9.8,2,1,0
light,tight,5,0,1,laIt,3,aI,1,5,9.66,taIt,3,aI,1,5,9.8,1,1,3
night,tight,4,0,1,naIt,3,aI,1,5,9.66,taIt,3,aI,1,5,9.8,1,1,2
sprite,tight,1,0,1,spraIt,5,aI,1,6,2.77,taIt,3,aI,1,5,9.8,5,3,0
white,tight,4,0,1,hwaIt,4,aI,1,5,9.81,taIt,3,aI,1,5,9.8,5,2,2
aisle,tile,2,0,1,aIl,2,aI,1,5,5.57,taIl,3,aI,1,4,8.1,2,1,1
isle,tile,2,0,1,aIl,2,aI,1,4,5.06,taIl,3,aI,1,4,8.1,2,1,1
pile,tile,2,0,1,paIl,3,aI,1,4,7.57,taIl,3,aI,1,4,8.1,1,1,1
style,tile,4,0,1,staIl,4,aI,1,5,6.1,taIl,3,aI,1,4,8.1,2,1,2
mild,tiled,1,0,1,maIld,4,aI,1,4,8.32,taIld,4,aI,1,5,6.3,2,1,0
dill,till,1,0,1,dIl,3,I,1,4,9.05,tIl,3,I,1,4,8.9,1,1,0
fill,till,3,0,1,fIl,3,I,1,4,9.53,tIl,3,I,1,4,8.9,1,1,2
ill,till,5,0,1,Il,2,I,1,3,9.36,tIl,3,I,1,4,8.9,1,1,3
mill,till,6,0,1,mIl,3,I,1,4,8.49,tIl,3,I,1,4,8.9,1,1,3
quill,till,1,0,1,kwIl,4,I,1,5,6.5,tIl,3,I,1,4,8.9,2,2,0
skill,till,2,0,1,skIl,4,I,1,5,6.96,tIl,3,I,1,4,8.9,2,2,1
still,till,11,0,1,stIl,4,I,1,5,6.59,tIl,3,I,1,4,8.9,1,1,3
tell,till,1,0,0,tEl,3,E,1,4,9.38,tIl,3,I,1,4,8.9,1,1,0
toll,till,1,0,0,tol,3,o,1,4,7.96,tIl,3,I,1,4,8.9,1,1,0
guilt,tilt,3,0,1,gIlt,4,I,1,5,8.07,tIlt,4,I,1,4,5.5,2,1,2
kilt,tilt,5,0,1,kIlt,4,I,1,4,6,tIlt,4,I,1,4,5.5,1,1,3
filth,tilth,1,0,1,fIlT,4,I,1,5,5.09,tIlT,4,I,1,5,6.1,1,1,0
him,tim,2,0,1,hIm,3,I,1,3,8.37,tIm,3,I,1,3,8.8,1,1,1
prim,tim,1,0,1,prIm,4,I,1,4,6.38,tIm,3,I,1,3,8.8,2,2,0
slim,tim,2,0,1,slIm,4,I,1,4,7.41,tIm,3,I,1,3,8.8,2,2,1
chime,time,7,0,1,tSaIm,3,aI,1,5,5.68,taIm,3,aI,1,4,7.3,2,1,3
crime,time,9,0,1,kraIm,4,aI,1,5,6.49,taIm,3,aI,1,4,7.3,2,2,3
dine,time,1,0,0,daIn,3,aI,1,4,7.84,taIm,3,aI,1,4,7.3,2,2,0
grime,time,6,0,1,graIm,4,aI,1,5,7.77,taIm,3,aI,1,4,7.3,2,2,3
hive,time,1,0,0,haIv,3,aI,1,4,9.02,taIm,3,aI,1,4,7.3,2,2,0
line,time,1,0,0,laIn,3,aI,1,4,8.22,taIm,3,aI,1,4,7.3,2,2,0
pine,time,1,0,0,paIn,3,aI,1,4,7.88,taIm,3,aI,1,4,7.3,2,2,0
print,time,1,0,0,prInt,5,I,1,5,7.38,taIm,3,aI,1,4,7.3,4,4,0
shine,time,1,0,0,SaIn,3,aI,1,5,6.64,taIm,3,aI,1,4,7.3,3,2,0
sign,time,1,0,0,saIn,3,aI,1,4,9.05,taIm,3,aI,1,4,7.3,3,2,0
tame,time,1,0,0,tem,3,e,1,4,9.05,taIm,3,aI,1,4,7.3,1,2,0
tie,time,1,0,0,taI,2,aI,1,3,8.69,taIm,3,aI,1,4,7.3,1,1,0
twine,time,1,0,0,twaIn,4,aI,1,5,6.49,taIm,3,aI,1,4,7.3,2,2,0
gin,tin,4,0,1,dZIn,3,I,1,3,9,tIn,3,I,1,3,8.7,1,2,2
inn,tin,4,0,1,In,2,I,1,3,8.33,tIn,3,I,1,3,8.7,2,1,2
pin,tin,4,0,1,pIn,3,I,1,3,8.6,tIn,3,I,1,3,8.7,1,1,2
skin,tin,1,0,1,skIn,4,I,1,4,7.68,tIn,3,I,1,3,8.7,2,2,0
stink,tin,1,0,0,stINk,5,I,1,5,6.66,tIn,3,I,1,3,8.7,2,3,0
ten,tin,2,0,0,tEn,3,E,1,3,8.51,tIn,3,I,1,3,8.7,1,1,1
thin,tin,5,0,1,TIn,3,I,1,4,10.11,tIn,3,I,1,3,8.7,1,1,3
tip,tin,1,0,0,tIp,3,I,1,3,7.94,tIn,3,I,1,3,8.7,1,1,0
tone,tin,1,0,0,ton,3,o,1,4,7.73,tIn,3,I,1,3,8.7,2,1,0
hinge,tinge,2,0,1,hIndZ,4,I,1,5,5.37,tIndZ,4,I,1,5,5.4,1,1,1
lint,tint,4,0,1,lInt,4,I,1,4,8.11,tInt,4,I,1,4,7.1,1,1,2
pint,tint,3,0,0,paInt,4,aI,1,4,7.3,tInt,4,I,1,4,7.1,1,2,2
squint,tint,7,0,1,skwInt,6,I,1,6,7.22,tInt,4,I,1,4,7.1,3,3,3
since,tints,1,0,1,sIns,4,I,1,5,5.13,tInts,5,I,1,5,5.4,3,2,0
crypt,tip,1,0,0,krIpt,5,I,1,5,6.48,tIp,3,I,1,3,7.9,4,3,0
drip,tip,1,0,1,drIp,4,I,1,4,8.52,tIp,3,I,1,3,7.9,2,2,0
grip,tip,4,0,1,grIp,4,I,1,4,7.33,tIp,3,I,1,3,7.9,2,2,2
hip,tip,7,0,1,hIp,3,I,1,3,8.14,tIp,3,I,1,3,7.9,1,1,3
rip,tip,9,0,1,rIp,3,I,1,3,8.04,tIp,3,I,1,3,7.9,1,1,3
sip,tip,5,0,1,sIp,3,I,1,3,8.1,tIp,3,I,1,3,7.9,1,1,3
slip,tip,3,0,1,slIp,4,I,1,4,8.23,tIp,3,I,1,3,7.9,2,2,2
step,tip,1,0,0,stEp,4,E,1,4,6.23,tIp,3,I,1,3,7.9,2,2,0
tap,tip,2,0,0,tap,3,a,1,3,8.11,tIp,3,I,1,3,7.9,1,1,1
top,tip,2,0,0,tAp,3,A,1,3,7.99,tIp,3,I,1,3,7.9,1,1,1
up,tip,1,0,0,Vp,2,?,1,2,10.59,tIp,3,I,1,3,7.9,2,2,0
crypt,tipped,2,0,1,krIpt,5,I,1,5,6.48,tIpt,4,I,1,6,5.7,5,2,1
fire,tire,6,0,1,faIr,3,aI,1,4,8.12,taIr,3,aI,1,4,7.6,1,1,3
spare,tire,1,1,0,spEr,4,E,1,5,7.77,taIr,3,aI,1,4,7.6,3,3,0
tear,tire,1,0,0,tIr,3,I,1,4,8.48,taIr,3,aI,1,4,7.6,3,1,0
tire,tired,3,1,0,taIr,3,aI,1,4,7.59,taIrd,4,aI,1,5,7.5,1,1,2
bit,tit,2,0,1,bIt,3,I,1,3,9.43,tIt,3,I,1,3,8.8,1,1,1
fit,tit,1,0,1,fIt,3,I,1,3,8.46,tIt,3,I,1,3,8.8,1,1,0
it,tit,2,0,1,It,2,I,1,2,11.34,tIt,3,I,1,3,8.8,1,1,1
knit,tit,1,0,1,nIt,3,I,1,4,9.13,tIt,3,I,1,3,8.8,2,1,0
sit,tit,1,0,1,sIt,3,I,1,3,8.69,tIt,3,I,1,3,8.8,1,1,0
split,tit,1,0,1,splIt,5,I,1,5,5.64,tIt,3,I,1,3,8.8,3,3,0
wit,tit,3,0,1,wIt,3,I,1,3,9.03,tIt,3,I,1,3,8.8,1,1,2
dive,tithe,1,0,0,daIv,3,aI,1,4,8.23,taID,3,aI,1,5,6.6,3,2,0
stitch,tits,1,0,0,stItS,4,I,1,6,7.82,tIts,4,I,1,4,7.3,3,2,0
due,to,1,0,0,du,2,u,1,3,8.32,tu,2,tu,1,2,10.4,3,1,0
stew,to,1,0,1,stu,3,u,1,4,6.8,tu,2,tu,1,2,10.4,3,1,0
stove,to,1,0,0,stov,4,o,1,5,8.29,tu,2,tu,1,2,10.4,3,3,0
ton,to,1,0,0,tVn,3,?,1,3,9.3,tu,2,tu,1,2,10.4,1,2,0
tote,to,1,0,0,tot,3,o,1,4,6.7,tu,2,tu,1,2,10.4,2,2,0
two,to,4,0,1,tu,2,?,1,3,9.94,tu,2,tu,1,2,10.4,1,0,2
broad,toad,2,0,0,brOd,4,O,1,5,7.83,tod,3,o,1,4,8.4,2,3,1
load,toad,11,0,1,lod,3,o,1,4,7.64,tod,3,o,1,4,8.4,1,1,3
