Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
wrap,strap,1,0,1,rap,3,a,1,4,6.84,strap,5,a,1,5,6.2,2,2,0
crow,straw,1,0,0,kro,3,?,1,4,7.87,strO,4,O,1,5,4.9,3,3,0
raw,straw,2,0,1,rO,2,O,1,3,7.98,strO,4,O,1,5,4.9,2,2,1
star,straw,1,0,0,stAr,4,A,1,4,7.53,strO,4,O,1,5,4.9,2,2,0
stray,straw,1,0,0,stre,4,?,1,5,6.2,strO,4,O,1,5,4.9,1,1,0
clay,stray,1,0,1,kle,3,e,1,4,6.8,stre,4,e,1,5,6.2,3,3,0
quay,stray,1,0,1,ki,2,i,1,4,6.53,stre,4,e,1,5,6.2,3,4,0
strain,stray,1,0,0,stren,5,e,1,6,6.04,stre,4,e,1,5,6.2,2,1,0
tray,stray,1,0,1,tre,3,e,1,4,7.35,stre,4,e,1,5,6.2,1,1,0
leak,streak,1,0,1,lik,3,i,1,4,7.41,strik,5,i,1,6,9.4,3,3,0
seek,streak,1,0,1,sik,3,i,1,4,8.2,strik,5,i,1,6,9.4,3,2,0
steak,streak,2,0,0,stek,4,e,1,5,8.64,strik,5,i,1,6,9.4,1,2,1
stroke,streak,1,0,0,strok,5,o,1,6,7.13,strik,5,i,1,6,9.4,3,1,0
week,streak,4,0,1,wik,3,i,1,4,7.11,strik,5,i,1,6,9.4,4,3,2
clean,stream,1,0,0,klin,4,i,1,5,7.61,strim,5,i,1,6,8.4,4,4,0
dream,stream,1,0,1,drim,4,i,1,5,6.05,strim,5,i,1,6,8.4,2,2,0
seam,stream,5,0,1,sim,3,i,1,4,8.58,strim,5,i,1,6,8.4,2,2,3
steam,stream,5,0,1,stim,4,i,1,5,6.31,strim,5,i,1,6,8.4,1,1,3
stress,stream,1,0,0,strEs,5,E,1,6,0.69,strim,5,i,1,6,8.4,2,2,0
dress,stress,1,0,1,drEs,4,E,1,5,6.91,strEs,5,E,1,6,0.7,2,2,0
guess,stress,1,0,1,gEs,3,E,1,5,9.6,strEs,5,E,1,6,0.7,3,3,0
mess,stress,1,0,1,mEs,3,E,1,4,7.61,strEs,5,E,1,6,0.7,3,3,0
tense,stress,1,1,0,tEns,4,E,1,5,7.03,strEs,5,E,1,6,0.7,4,3,0
stench,stretch,1,0,0,stEntS,5,E,1,6,1.61,strEtS,5,E,1,7,3.5,2,2,0
spoon,strewn,1,0,1,spun,4,u,1,5,6.18,strun,5,u,1,6,0.7,4,2,0
bike,stride,1,0,0,baIk,3,aI,1,4,7.48,straId,5,aI,1,6,7.6,4,4,0
guide,stride,1,0,1,gaId,3,aI,1,5,6.78,straId,5,aI,1,6,7.6,3,3,0
slide,stride,2,0,1,slaId,4,aI,1,5,6.62,straId,5,aI,1,6,7.6,2,2,1
wide,stride,2,0,1,waId,3,aI,1,4,8.17,straId,5,aI,1,6,7.6,3,3,1
knife,strife,8,0,1,naIf,3,aI,1,5,1.1,straIf,5,aI,1,6,7.5,3,3,3
spice,strife,1,0,0,spaIs,4,aI,1,5,8.18,straIf,5,aI,1,6,7.5,3,3,0
wife,strife,10,0,1,waIf,3,aI,1,4,8.73,straIf,5,aI,1,6,7.5,3,3,3
bike,strike,1,0,1,baIk,3,aI,1,4,7.48,straIk,5,aI,1,6,6.9,3,3,0
pike,strike,3,0,1,paIk,3,aI,1,4,7.9,straIk,5,aI,1,6,6.9,3,3,2
spring,string,1,0,1,sprIN,5,I,1,6,6.95,strIN,5,I,1,6,7.3,1,1,0
stray,string,1,0,0,stre,4,?,1,5,6.2,strIN,5,I,1,6,7.3,3,2,0
thong,string,1,0,0,TON,3,O,1,5,12.4,strIN,5,I,1,6,7.3,3,4,0
grip,strip,3,0,1,grIp,4,I,1,4,7.33,strIp,5,I,1,5,4.3,2,2,2
slip,strip,1,0,1,slIp,4,I,1,4,8.23,strIp,5,I,1,5,4.3,2,2,0
stir,strip,2,0,0,st3`,3,3,1,4,11.31,strIp,5,I,1,5,4.3,2,3,1
stripe,strip,3,0,0,straIp,5,aI,1,6,7.11,strIp,5,I,1,5,4.3,1,1,2
trip,strip,3,0,1,trIp,4,I,1,4,7.15,strIp,5,I,1,5,4.3,1,1,2
stir,stripe,1,0,0,st3`,3,3,1,4,11.31,straIp,5,aI,1,6,7.1,3,4,0
type,stripe,2,0,1,taIp,3,aI,1,4,6.18,straIp,5,aI,1,6,7.1,3,2,1
dive,strive,4,0,1,daIv,3,aI,1,4,8.23,straIv,5,aI,1,6,6.3,3,3,2
hive,strive,3,0,1,haIv,3,aI,1,4,9.02,straIv,5,aI,1,6,6.3,3,3,2
starve,strive,1,0,0,stArv,5,A,1,6,4.11,straIv,5,aI,1,6,6.3,2,3,0
code,strode,1,0,1,kod,3,o,1,4,7.59,strod,5,o,1,6,7,3,3,0
choke,stroke,1,0,1,tSok,3,o,1,5,5.12,strok,5,o,1,6,7.1,3,2,0
croak,stroke,3,0,1,krok,4,o,1,5,6.9,strok,5,o,1,6,7.1,4,2,2
goal,stroll,1,0,1,gol,3,o,1,4,6.2,strol,5,o,1,6,8.7,4,3,0
roll,stroll,2,0,1,rol,3,o,1,4,6.56,strol,5,o,1,6,8.7,2,2,1
toll,stroll,1,0,1,tol,3,o,1,4,7.96,strol,5,o,1,6,8.7,2,2,0
long,strong,1,0,1,lON,3,O,1,4,7.91,strON,5,O,1,6,6.7,3,3,0
stroke,strong,1,0,0,strok,5,o,1,6,7.13,strON,5,O,1,6,6.7,2,2,0
wrong,strong,5,0,1,rON,3,O,1,5,5.41,strON,5,O,1,6,6.7,2,2,3
stove,strove,1,0,1,stov,4,o,1,5,8.29,strov,5,o,1,6,6.5,1,1,0
drum,strum,1,0,1,drVm,4,?,1,4,5.94,strVm,5,?,1,5,5.4,2,2,0
hung,strung,1,0,1,hVN,3,?,1,4,7.73,strVN,5,?,1,6,8.5,3,3,0
string,strung,1,1,0,strIN,5,I,1,6,7.31,strVN,5,?,1,6,8.5,1,1,0
butt,strut,1,0,1,bVt,3,?,1,4,6.66,strVt,5,?,1,5,6.6,4,3,0
club,stub,1,0,1,klVb,4,?,1,4,7.61,stVb,4,?,1,4,7,2,2,0
rub,stub,2,0,1,rVb,3,?,1,3,7.74,stVb,4,?,1,4,7,2,2,1
stab,stub,3,0,0,stab,4,a,1,4,7.81,stVb,4,?,1,4,7,1,1,2
stub,stubble,1,0,0,stVb,4,?,1,4,7.03,stV.bl=,5,?,2,7,4.7,3,3,0
butt,stuck,1,0,0,bVt,3,?,1,4,6.66,stVk,4,?,1,5,7.8,4,3,0
duck,stuck,3,0,1,dVk,3,?,1,4,7.84,stVk,4,?,1,5,7.8,2,2,2
muck,stuck,6,0,1,mVk,3,?,1,4,8.17,stVk,4,?,1,5,7.8,2,2,3
puck,stuck,2,0,1,pVk,3,?,1,4,7.82,stVk,4,?,1,5,7.8,2,2,1
sock,stuck,1,0,0,sAk,3,A,1,4,8.01,stVk,4,?,1,5,7.8,2,2,0
suck,stuck,2,0,1,sVk,3,?,1,4,8.09,stVk,4,?,1,5,7.8,1,1,1
bud,stud,3,0,1,bVd,3,?,1,3,8.74,stVd,4,?,1,4,6.3,2,2,2
suds,studs,2,0,1,sVdz,4,?,1,4,6.04,stVdz,5,?,1,5,6.4,1,1,1
bluff,stuff,4,0,0,blVf,4,?,1,5,7.26,stVf,4,?,1,5,8,2,2,2
cuff,stuff,3,0,1,kVf,3,?,1,4,6.18,stVf,4,?,1,5,8,2,2,2
staff,stuff,1,0,0,staf,4,a,1,5,10.29,stVf,4,?,1,5,8,1,1,0
bum,stump,1,0,0,bVm,3,?,1,3,8.67,stVmp,5,?,1,5,7.4,3,3,0
lump,stump,2,0,1,lVmp,4,?,1,4,8,stVmp,5,?,1,5,7.4,2,2,1
trunk,stump,1,0,0,trVNk,5,?,1,5,8.1,stVmp,5,?,1,5,7.4,4,4,0
nun,stun,1,0,1,nVn,3,?,1,3,7.57,stVn,4,?,1,4,7.5,2,2,0
stud,stun,1,0,0,stVd,4,?,1,4,6.27,stVn,4,?,1,4,7.5,1,1,0
lung,stung,1,0,1,lVN,3,?,1,4,7.83,stVN,4,?,1,5,6.4,2,2,0
bunk,stunk,1,0,1,bVNk,4,?,1,4,7.21,stVNk,5,?,1,5,6.4,2,2,0
drunk,stunk,1,0,1,drVNk,5,?,1,5,6.87,stVNk,5,?,1,5,6.4,2,2,0
honk,stunk,1,0,0,hANk,4,A,1,4,6.51,stVNk,5,?,1,5,6.4,3,3,0
monk,stunk,1,0,1,mVNk,4,?,1,4,6.04,stVNk,5,?,1,5,6.4,3,2,0
blunt,stunt,5,0,1,blVnt,5,?,1,5,3.14,stVnt,5,?,1,5,5.7,2,2,3
front,stunt,2,0,1,frVnt,5,?,1,5,6.4,stVnt,5,?,1,5,5.7,3,2,1
state,stunt,1,0,0,stet,4,e,1,5,7.32,stVnt,5,?,1,5,5.7,3,2,0
cry,sty,2,0,1,kraI,3,a,1,3,7.87,staI,3,?,1,3,9.1,2,2,1
eye,sty,1,0,1,aI,1,aI,1,3,6.59,staI,3,?,1,3,9.1,3,2,0
guy,sty,1,0,1,gaI,2,aI,1,3,8.8,staI,3,?,1,3,9.1,2,2,0
rye,sty,2,0,1,raI,2,aI,1,3,6.88,staI,3,?,1,3,9.1,3,2,1
sly,sty,2,0,1,slaI,3,a,1,3,8.75,staI,3,?,1,3,9.1,1,1,1
try,sty,1,0,1,traI,3,a,1,3,8.07,staI,3,?,1,3,9.1,2,2,0
aisle,style,1,0,1,aIl,2,aI,1,5,5.57,staIl,4,aI,1,5,6.1,3,2,0
guile,style,3,0,1,gaIl,3,aI,1,5,8.66,staIl,4,aI,1,5,6.1,3,2,2
mile,style,3,0,1,maIl,3,aI,1,4,8.02,staIl,4,aI,1,5,6.1,3,2,2
sty,style,1,0,0,staI,3,a,1,3,9.1,staIl,4,aI,1,5,6.1,2,1,0
wild,style,1,0,0,waIld,4,aI,1,4,7.59,staIl,4,aI,1,5,6.1,4,3,0
style,stylish,1,1,0,staIl,4,aI,1,5,6.1,staIl.IS,6,aI,2,7,5.7,3,3,0
save,suave,2,0,0,sev,3,e,1,4,8.54,swAv,4,A,1,5,7.5,1,2,1
club,sub,2,0,1,klVb,4,?,1,4,7.61,sVb,3,?,1,3,8,2,2,1
pub,sub,1,0,1,pVb,3,?,1,3,7.75,sVb,3,?,1,3,8,1,1,0
tide,subside,1,0,1,taId,3,aI,1,4,7.75,s@b.saId,6,aI,2,7,7.3,4,5,0
much,such,17,0,1,mVtS,3,?,1,4,8.63,sVtS,3,?,1,4,10.1,1,1,3
touch,such,3,0,1,tVtS,3,?,1,5,8.2,sVtS,3,?,1,4,10.1,2,1,2
chuck,suck,4,0,1,tSVk,3,?,1,5,7.34,sVk,3,?,1,4,8.1,2,2,2
luck,suck,2,0,1,lVk,3,?,1,4,8.17,sVk,3,?,1,4,8.1,1,1,1
puck,suck,3,0,1,pVk,3,?,1,4,7.82,sVk,3,?,1,4,8.1,1,1,2
stuck,suck,2,0,1,stVk,4,?,1,5,7.78,sVk,3,?,1,4,8.1,1,1,1
tick,suck,1,0,0,tIk,3,I,1,4,8.37,sVk,3,?,1,4,8.1,2,2,0
buzz,suds,2,0,0,bVz,3,?,1,4,6.59,sVdz,4,?,1,4,6,3,2,1
crew,sue,1,0,1,kru,3,?,1,4,7.77,su,2,?,1,3,9.1,3,2,0
dew,sue,1,0,1,du,2,?,1,3,8.4,su,2,?,1,3,9.1,3,1,0
due,sue,1,0,1,du,2,?,1,3,8.32,su,2,?,1,3,9.1,1,1,0
few,sue,1,0,1,fju,3,?,1,3,7.63,su,2,?,1,3,9.1,3,2,0
goo,sue,1,0,1,gu,2,?,1,3,7.99,su,2,?,1,3,9.1,3,1,0
new,sue,1,0,1,nu,2,?,1,3,7.84,su,2,?,1,3,9.1,3,1,0
sew,sue,1,0,0,so,2,o,1,3,8.96,su,2,?,1,3,9.1,2,1,0
sow,sue,1,0,0,so,2,o,1,3,8.25,su,2,?,1,3,9.1,2,1,0
suave,sue,1,0,0,swAv,4,A,1,5,7.51,su,2,?,1,3,9.1,2,3,0
suit,sue,1,0,0,sut,3,u,1,4,7.2,su,2,?,1,3,9.1,2,1,0
view,sue,2,0,1,vju,3,u,1,4,5.07,su,2,?,1,3,9.1,3,2,1
you,sue,1,0,1,ju,2,u,1,3,6.14,su,2,?,1,3,9.1,3,1,0
suede,sued,1,0,0,swed,4,e,1,5,5.81,sud,3,u,1,4,5.8,1,2,0
hoot,suit,1,0,1,hut,3,u,1,4,7.84,sut,3,u,1,4,7.2,3,1,0
mute,suit,1,0,1,mjut,4,u,1,4,6.74,sut,3,u,1,4,7.2,3,2,0
soot,suit,2,0,0,sUt,3,U,1,4,8.36,sut,3,u,1,4,7.2,2,1,1
cute,suite,1,0,0,kjut,4,u,1,4,7.4,swit,4,i,1,5,8.7,2,3,0
meet,suite,1,0,1,mit,3,i,1,4,7.01,swit,4,i,1,5,8.7,4,2,0
site,suite,1,0,0,saIt,3,aI,1,4,8.07,swit,4,i,1,5,8.7,1,2,0
gulp,sulk,1,0,0,gVlp,4,?,1,4,7.59,sVlk,4,?,1,4,7.8,2,2,0
skull,sulk,1,0,0,skVl,4,?,1,5,6.29,sVlk,4,?,1,4,7.8,2,2,0
bum,sum,1,0,1,bVm,3,?,1,3,8.67,sVm,3,?,1,3,7.8,1,1,0
hum,sum,2,0,1,hVm,3,?,1,3,7.39,sVm,3,?,1,3,7.8,1,1,1
rum,sum,1,0,1,rVm,3,?,1,3,7.49,sVm,3,?,1,3,7.8,1,1,0
some,sum,1,0,1,sVm,3,?,1,4,9.47,sVm,3,?,1,3,7.8,2,0,0
scum,sums,1,0,0,skVm,4,?,1,4,4.72,sVmz,4,?,1,4,5.9,2,2,0
done,sun,1,0,1,dVn,3,?,1,4,7.5,sVn,3,?,1,3,8.4,3,1,0
gun,sun,2,0,1,gVn,3,?,1,3,7.89,sVn,3,?,1,3,8.4,1,1,1
one,sun,4,0,1,wVn,3,?,1,3,7.58,sVn,3,?,1,3,8.4,3,1,2
run,sun,6,0,1,rVn,3,?,1,3,7.51,sVn,3,?,1,3,8.4,1,1,3
sin,sun,1,0,0,sIn,3,I,1,3,8.97,sVn,3,?,1,3,8.4,1,1,0
son,sun,11,0,1,sVn,3,?,1,3,8.41,sVn,3,?,1,3,8.4,1,0,3
sum,sun,2,0,0,sVm,3,?,1,3,7.79,sVn,3,?,1,3,8.4,1,1,1
hung,sung,5,0,1,hVN,3,?,1,4,7.73,sVN,3,?,1,4,7.9,1,1,3
plug,sung,1,0,0,plVg,4,?,1,4,8.89,sVN,3,?,1,4,7.9,3,3,0
song,sung,2,1,0,sON,3,O,1,4,8.45,sVN,3,?,1,4,7.9,1,1,1
bunk,sunk,4,0,1,bVNk,4,?,1,4,7.21,sVNk,4,?,1,4,7.6,1,1,2
dunk,sunk,4,0,1,dVNk,4,?,1,4,7.31,sVNk,4,?,1,4,7.6,1,1,2
junk,sunk,1,0,1,dZVNk,4,?,1,4,7.47,sVNk,4,?,1,4,7.6,1,2,0
month,sunk,1,0,0,mVnT,4,?,1,5,9.11,sVNk,4,?,1,4,7.6,4,3,0
suck,sunk,1,0,0,sVk,3,?,1,4,8.09,sVNk,4,?,1,4,7.6,1,1,0
sun,sunny,1,1,0,sVn,3,?,1,3,8.41,sVn.i,4,?,2,5,5.6,2,2,0
up,sup,5,0,1,Vp,2,?,1,2,10.59,sVp,3,?,1,3,8,1,1,3
herb,superb,1,0,1,3`b,2,3`,1,4,8.1,su.p3`b,5,3`,2,6,5.4,3,4,0
blur,sure,1,0,1,bl3`,3,?,1,4,8.34,SUr,3,U,1,4,7.1,3,4,0
curve,sure,1,0,0,k3`v,3,3`,1,5,7.13,SUr,3,U,1,4,7.1,2,4,0
her,sure,3,0,1,h3`,2,3`,1,3,7.33,SUr,3,U,1,4,7.1,3,3,2
pour,sure,1,0,0,pOr,3,O,1,4,7.86,SUr,3,U,1,4,7.1,3,2,0
shark,sure,1,0,0,SArk,4,A,1,5,7.56,SUr,3,U,1,4,7.1,3,2,0
shore,sure,2,0,1,SOr,3,O,1,5,7.9,SUr,3,U,1,4,7.1,2,1,1
surf,sure,1,0,0,s3`f,3,3`,1,4,7.2,SUr,3,U,1,4,7.1,1,4,0
war,sure,1,0,0,wOr,3,O,1,3,9.39,SUr,3,U,1,4,7.1,3,2,0
dwarf,surf,1,0,0,dwOrf,5,O,1,5,0,s3`f,3,3`,1,4,7.2,3,4,0
merge,surge,7,0,1,m3`dZ,3,3`,1,5,6.55,s3`dZ,3,3`,1,5,6.7,2,1,3
age,swag,1,0,0,edZ,2,e,1,3,8.68,swag,4,a,1,4,6.7,3,4,0
nag,swag,2,0,1,nag,3,a,1,3,7.56,swag,4,a,1,4,6.7,2,2,1
wag,swag,4,0,1,wag,3,a,1,3,8.57,swag,4,a,1,4,6.7,1,1,2
lamb,swam,1,0,1,lam,3,a,1,4,6.27,swam,4,a,1,4,7.3,3,2,0
swamp,swam,4,0,0,swAmp,5,A,1,5,6.87,swam,4,a,1,4,7.3,1,2,2
swank,swam,1,0,0,swaNk,5,a,1,5,6.13,swam,4,a,1,4,7.3,2,2,0
van,swam,2,0,0,van,3,a,1,3,9.66,swam,4,a,1,4,7.3,3,3,1
swath,swamp,1,0,0,swAT,4,A,1,5,4.48,swAmp,5,A,1,5,6.9,2,2,0
swamp,swan,1,0,0,swAmp,5,A,1,5,6.87,swAn,4,A,1,4,7.6,2,2,0
swap,swan,1,0,0,swAp,4,A,1,4,7.26,swAn,4,A,1,4,7.6,1,1,0
plank,swank,2,0,1,plaNk,5,a,1,5,7.77,swaNk,5,a,1,5,6.1,2,2,1
swan,swank,1,0,0,swAn,4,A,1,4,7.62,swaNk,5,a,1,5,6.1,1,3,0
slap,swap,1,0,1,slap,4,a,1,4,7.18,swAp,4,A,1,4,7.3,1,2,0
swamp,swap,2,0,0,swAmp,5,A,1,5,6.87,swAp,4,A,1,4,7.3,1,1,1
sweep,swap,1,0,0,swip,4,i,1,5,9.2,swAp,4,A,1,4,7.3,2,1,0
charm,swarm,2,0,1,tSArm,4,A,1,5,6.94,swOrm,5,O,1,5,3.1,2,3,1
farm,swarm,1,0,1,fArm,4,A,1,4,7.25,swOrm,5,O,1,5,3.1,2,3,0
storm,swarm,2,0,1,stOrm,5,O,1,5,9.29,swOrm,5,O,1,5,3.1,2,1,1
wash,swash,1,0,1,wAS,3,A,1,4,7.6,swAS,4,A,1,5,6.5,1,1,0
sway,swat,2,0,0,swe,3,e,1,4,7.46,swAt,4,A,1,4,6.5,1,2,1
swath,swatch,2,0,0,swAT,4,A,1,5,4.48,swAtS,4,A,1,6,8.6,1,2,1
moth,swath,1,0,1,mOT,3,O,1,4,8.61,swAT,4,A,1,5,4.5,3,3,0
say,sway,1,0,1,se,2,e,1,3,9.4,swe,3,e,1,4,7.5,1,1,0
suede,sway,1,0,0,swed,4,e,1,5,5.81,swe,3,e,1,4,7.5,4,1,0
tray,sway,2,0,1,tre,3,e,1,4,7.35,swe,3,e,1,4,7.5,2,2,1
suede,swayed,4,0,1,swed,4,e,1,5,5.81,swed,4,e,1,6,7.7,4,0,2
pair,swear,1,0,1,pEr,3,E,1,4,7.73,swEr,4,E,1,5,7.6,4,2,0
smear,swear,1,0,1,smIr,4,I,1,5,7.58,swEr,4,E,1,5,7.6,1,2,0
net,sweat,1,0,1,nEt,3,E,1,3,9.98,swEt,4,E,1,5,8.6,3,2,0
sweet,sweat,5,0,0,swit,4,i,1,5,7.1,swEt,4,E,1,5,8.6,1,1,3
threat,sweat,1,0,1,TrEt,4,E,1,6,9.97,swEt,4,E,1,5,8.6,3,2,0
keep,sweep,1,0,1,kip,3,i,1,4,7.44,swip,4,i,1,5,9.2,2,2,0
reap,sweep,2,0,1,rip,3,i,1,4,8.42,swip,4,i,1,5,9.2,3,2,1
slide,sweep,1,0,0,slaId,4,aI,1,5,6.62,swip,4,i,1,5,9.2,4,4,0
weep,sweep,7,0,1,wip,3,i,1,4,8.24,swip,4,i,1,5,9.2,1,1,3
greet,sweet,1,0,1,grit,4,i,1,5,8.16,swit,4,i,1,5,7.1,2,2,0
seat,sweet,1,0,1,sit,3,i,1,4,7.53,swit,4,i,1,5,7.1,2,1,0
swath,sweet,1,0,0,swAT,4,A,1,5,4.48,swit,4,i,1,5,7.1,3,2,0
sweat,sweet,8,0,0,swEt,4,E,1,5,8.6,swit,4,i,1,5,7.1,1,1,3
wheat,sweet,2,0,1,hwit,4,i,1,5,8.72,swit,4,i,1,5,7.1,3,1,1
smell,swell,1,0,1,smEl,4,E,1,5,9.06,swEl,4,E,1,5,8.5,1,1,0
well,swell,8,0,1,wEl,3,E,1,4,9.15,swEl,4,E,1,5,8.5,1,1,3
sweep,swept,1,1,0,swip,4,i,1,5,9.2,swEpt,5,E,1,5,8.7,2,2,0
if,swift,1,0,0,If,2,I,1,2,11.55,swIft,5,I,1,5,9.6,3,3,0
quick,swift,1,0,0,kwIk,4,I,1,5,6.97,swIft,5,I,1,5,9.6,4,3,0
suave,swift,1,0,0,swAv,4,A,1,5,7.51,swIft,5,I,1,5,9.6,4,3,0
big,swig,2,0,1,bIg,3,I,1,3,8.5,swIg,4,I,1,4,5.5,2,2,1
fig,swig,2,0,1,fIg,3,I,1,3,7.74,swIg,4,I,1,4,5.5,2,2,1
pig,swig,1,0,1,pIg,3,I,1,3,7.86,swIg,4,I,1,4,5.5,2,2,0
twig,swig,2,0,1,twIg,4,I,1,4,6.79,swIg,4,I,1,4,5.5,1,1,1
fill,swill,1,0,1,fIl,3,I,1,4,9.53,swIl,4,I,1,5,7.7,2,2,0
pill,swill,2,0,1,pIl,3,I,1,4,8.54,swIl,4,I,1,5,7.7,2,2,1
will,swill,1,0,1,wIl,3,I,1,4,8.54,swIl,4,I,1,5,7.7,1,1,0
him,swim,1,0,1,hIm,3,I,1,3,8.37,swIm,4,I,1,4,5.6,2,2,0
lymph,swim,1,0,0,lImf,4,I,1,5,6.11,swIm,4,I,1,4,5.6,5,3,0
swan,swim,3,1,0,swAn,4,A,1,4,7.62,swIm,4,I,1,4,5.6,2,2,2
line,swine,1,0,1,laIn,3,aI,1,4,8.22,swaIn,4,aI,1,5,7.4,2,2,0
shrine,swine,2,0,1,SraIn,4,aI,1,6,4.62,swaIn,4,aI,1,5,7.4,2,2,1
twine,swine,6,0,1,twaIn,4,aI,1,5,6.49,swaIn,4,aI,1,5,7.4,1,1,3
bring,swing,1,0,1,brIN,4,I,1,5,7.32,swIN,4,I,1,5,7.1,2,2,0
sting,swing,1,0,1,stIN,4,I,1,5,7.11,swIN,4,I,1,5,7.1,1,1,0
wing,swing,6,0,1,wIN,3,I,1,4,8.12,swIN,4,I,1,5,7.1,1,1,3
stripe,swipe,1,0,1,straIp,5,aI,1,6,7.11,swaIp,4,aI,1,5,6.2,2,2,0
wipe,swipe,7,0,1,waIp,3,aI,1,4,9.07,swaIp,4,aI,1,5,6.2,1,1,3
pearl,swirl,4,0,1,p3`l,3,3`,1,5,5.73,sw3`l,4,3`,1,5,4,3,2,2
wish,swish,5,0,1,wIS,3,I,1,4,9.09,swIS,4,I,1,5,5.2,1,1,3
miss,swiss,1,0,1,mIs,3,I,1,4,7.56,swIs,4,I,1,5,5,2,2,0
itch,switch,1,0,1,ItS,2,I,1,4,7.84,swItS,4,I,1,6,6.2,2,2,0
pitch,switch,2,0,1,pItS,3,I,1,5,7.61,swItS,4,I,1,6,6.2,2,2,1
swath,switch,1,0,0,swAT,4,A,1,5,4.48,swItS,4,I,1,6,6.2,2,3,0
bloom,swoon,2,0,0,blum,4,u,1,5,8.44,swun,4,u,1,5,7.4,3,3,1
noon,swoon,1,0,1,nun,3,u,1,4,7.8,swun,4,u,1,5,7.4,2,2,0
spoon,swoon,2,0,1,spun,4,u,1,5,6.18,swun,4,u,1,5,7.4,1,1,1
hoop,swoop,1,0,1,hup,3,u,1,4,7.52,swup,4,u,1,5,6.3,2,2,0
board,sword,1,0,1,bOrd,4,O,1,5,7.23,sOrd,4,O,1,5,6.7,3,1,0
cord,sword,2,0,1,kOrd,4,O,1,4,7.94,sOrd,4,O,1,5,6.7,2,1,1
lord,sword,5,0,1,lOrd,4,O,1,4,7.66,sOrd,4,O,1,5,6.7,2,1,3
swear,swore,1,1,0,swEr,4,E,1,5,7.56,swOr,4,O,1,5,8.7,3,1,0
torn,sworn,1,0,1,tOrn,4,O,1,4,7.5,swOrn,5,O,1,5,6.7,2,2,0
warn,sworn,1,0,1,wOrn,4,O,1,4,8.03,swOrn,5,O,1,5,6.7,2,1,0
come,swum,1,0,1,kVm,3,?,1,4,8.87,swVm,4,?,1,4,7.3,4,2,0
rum,swum,1,0,1,rVm,3,?,1,3,7.49,swVm,4,?,1,4,7.3,2,2,0
hinge,syringe,1,0,1,hIndZ,4,I,1,5,5.37,s@.rIndZ,6,I,2,7,2.2,3,4,0
blab,tab,1,0,1,blab,4,a,1,4,5.85,tab,3,a,1,3,8,2,2,0
crab,tab,2,0,0,krab,4,a,1,4,7.59,tab,3,a,1,3,8,2,2,1
lab,tab,8,0,1,lab,3,a,1,3,7.7,tab,3,a,1,3,8,1,1,3
stab,tab,20,0,1,stab,4,a,1,4,7.81,tab,3,a,1,3,8,1,1,3
talc,table,1,0,0,talk,4,a,1,4,8.56,te.bl=,4,e.,2,5,6.7,2,4,0
back,tack,5,0,1,bak,3,a,1,4,7.92,tak,3,a,1,4,9.2,1,1,3
crack,tack,1,0,1,krak,4,a,1,5,6.63,tak,3,a,1,4,9.2,2,2,0
knack,tack,1,0,1,nak,3,a,1,5,8.13,tak,3,a,1,4,9.2,2,1,0
rack,tack,5,0,1,rak,3,a,1,4,8.88,tak,3,a,1,4,9.2,1,1,3
shack,tack,2,0,1,Sak,3,a,1,5,7.59,tak,3,a,1,4,9.2,2,1,1
stack,tack,16,0,1,stak,4,a,1,5,8.08,tak,3,a,1,4,9.2,1,1,3
talc,tack,1,0,0,talk,4,a,1,4,8.56,tak,3,a,1,4,9.2,2,1,0
whack,tack,3,0,1,hwak,4,a,1,5,6.06,tak,3,a,1,4,9.2,2,2,2
yak,tack,1,0,1,jak,3,a,1,3,6.7,tak,3,a,1,4,9.2,2,1,0
fact,tact,12,0,1,fakt,4,a,1,4,8.71,takt,4,a,1,4,7.6,1,1,3
plaque,tact,1,0,0,plak,4,a,1,6,5.38,takt,4,a,1,4,7.6,5,3,0
draft,taft,1,0,1,draft,5,a,1,5,7.54,taft,4,a,1,4,5.2,2,2,0
staff,taft,2,0,0,staf,4,a,1,5,10.29,taft,4,a,1,4,5.2,2,2,1
drag,tag,1,0,1,drag,4,a,1,4,7.03,tag,3,a,1,3,7.8,2,2,0
gag,tag,2,0,1,gag,3,a,1,3,7.71,tag,3,a,1,3,7.8,1,1,1
rag,tag,12,0,1,rag,3,a,1,3,8,tag,3,a,1,3,7.8,1,1,3
tact,tag,1,0,0,takt,4,a,1,4,7.56,tag,3,a,1,3,7.8,2,2,0
ale,tail,1,0,1,el,2,e,1,3,8.58,tel,3,e,1,4,8,3,1,0
flail,tail,6,0,1,flel,4,e,1,5,7.29,tel,3,e,1,4,8,2,2,3
hail,tail,2,0,1,hel,3,e,1,4,8.48,tel,3,e,1,4,8,1,1,1
mail,tail,2,0,1,mel,3,e,1,4,7.45,tel,3,e,1,4,8,1,1,1
nail,tail,4,0,1,nel,3,e,1,4,8.27,tel,3,e,1,4,8,1,1,2
rail,tail,2,0,1,rel,3,e,1,4,8.15,tel,3,e,1,4,8,1,1,1
